,Unnamed: 0,tweet_id,text,tweet_city,tweet_latitude,tweet_longitude,city,code,country
4921,4921,337621712822751232,@kiannaci dat ass,toronto-08-ca,43.65328126,-79.36432957,toronto,08,ca
4922,4922,383446887321174016,#NWTS on repeat! http://t.co/kYfYwJdFc3,plano-tx085-us,32.94885925,-96.88590243,plano,tx085,us
4923,4923,432815720422854656,@Davis_Harr True,doha-01-qa,25.32412,51.53944,doha,01,qa
4924,4924,496715941955121152,@chaddukes slurpee just destroyed me,ashburn-va107-us,39.10742800000001,-77.567705,ashburn,va107,us
4925,4925,343368286945284096,RT@AgnesSaniaGesti: Dapat tawaran foto buat casting~,singapore-00-sg,1.1473055,104.00781353,singapore,00,sg
4926,4926,373584866563989504,Langley cactus club is open finally,abbotsford-02-ca,49.11806983,-122.71650966,abbotsford,02,ca
4927,4927,327458817648492544,I'm at Kurtuluş w/ @bocekli_bok http://t.co/ACD0BfC5N7,ankara-68-tr,39.925843,32.86749442,ankara,68,tr
4928,4928,415819729505247232,"😎😘 (with Rendra, Rahayu, and 2 others at @PVJbandung) — https://t.co/mUK37UdSPS",bandung-30-id,-6.90008,107.59577,bandung,30,id
4929,4929,532895676833996800,w/ @leyssofia &amp; Kacey 🎉 (@ Ineke's home 😏) https://t.co/vaZJe6D9eg,brugge-vlgvwv-be,51.034325,2.880039,brugge,vlgvwv,be
4930,4930,519848576747597824,"@CampoCFC hahaha ""we don't need Fabregas because we have Ozil""",caen-9914-fr,49.283342,-0.24988,caen,9914,fr
4931,4931,487063426405892096,"Prepare Go To sky from Indonesia

#peteroen #surabaya #jawatimur #indonesia #indonesiabagus… http://t.co/N8pntg41ZX",surabaya-08-id,-7.27273537,112.80931506,surabaya,08,id
4932,4932,386204113857679360,Dinlenmeceee 😘 (@ Matiat Otel w/ 3 others) http://t.co/BJNhpxlqrC,nusaybin-72-tr,37.43592878,41.30663526,nusaybin,72,tr
4933,4933,549291970305462272,@vasconcelosko JA TENS,coimbra-07-pt,40.156582,-8.868049000000003,coimbra,07,pt
4934,4934,490973192811315200,http://t.co/Djl3Y3LDGn” I can't even handle this cuteness @slcRachaelP @christopherokey @thelepper @upnorthpastor #babyanimaltwerkday,fargo-nd017-us,46.823124,-96.850539,fargo,nd017,us
4935,4935,412250951391903744,@alexaaa_gallo thank you!!,buffalo-ny029-us,42.93919046,-78.69266873,buffalo,ny029,us
4936,4936,527235652346462208,Love @ScottGShore hahaha!,runcorn-enge9-gb,53.374384,-2.732441,runcorn,enge9,gb
4937,4937,296327296850206720,I'm at Merve's House w/ @merveceker http://t.co/xKrW1itk,izmir-35-tr,38.46327700000001,27.243421,izmir,35,tr
4938,4938,504466034078650368,Olahraga with MLTH A (at @dodick89) — https://t.co/8PUxd4hejk,denpasar-02-id,-8.62712,115.22318,denpasar,02,id
4939,4939,516726349445480448,"When you're broke, things seem to be Cheep and available 😕🔫",benghazi-69-ly,32.064082,20.089558,benghazi,69,ly
4940,4940,380387234819899392,I'm at SUD Restaurant (Beirut) w/ 2 others http://t.co/G4VUEPo9WU,beirut-04-lb,33.896527,35.52515800000001,beirut,04,lb
4941,4941,292715510133567488,@CKaspurrskee 👍👍,kalamazoo-mi077-us,42.27258681,-85.62320833,kalamazoo,mi077,us
4942,4942,334353477818007552,You always want what you're running from,bridgeport-ct001-us,41.42709475,-73.35459047,bridgeport,ct001,us
4943,4943,541351653539332096,My life love it 😘❤❤ http://t.co/mPthwLK5qz,istanbul-34-tr,41.064933,28.904817,istanbul,34,tr
4944,4944,489211400867155968,@HassibSbeiti AKIDDD BETTER TRUST MEEE,djounie-05-lb,33.8201318,35.7142876,djounie,05,lb
4945,4945,410335907469086720,"@SimplyJenkins *Snaps fingers* ""Coffee fairy, you're wanted.""",slough-engm1-gb,51.46124733,-0.42847341,slough,engm1,gb
4946,4946,578253689791627264,there are so many attractive boys in pll I can't cope,basingstoke-engf2-gb,51.39923,-1.177867,basingstoke,engf2,gb
4947,4947,410611905397788672,http://t.co/AIxWf1FTQs,riyadh-10-sa,24.58827205,46.64134269,riyadh,10,sa
4948,4948,520997866622693376,Super excited. I made my base fundraising goal for the @NaNoWriMo night of writing dangerously! Yaaaay!,sacramento-ca067-us,38.51224000000001,-121.51572,sacramento,ca067,us
4949,4949,299065149678039040,"Scientists 3D-print embryonic stem cells, pave the way for lab-made organ transplants http://t.co/Vnp83WHx",paris-a875-fr,48.885501,2.293209,paris,a875,fr
4950,4950,392040596887830528,"@goteamginge You should watch it but it is actually 💔 I couldn't breathe after watching @msleamichele breakdown, she sang so beautifully!",colchester-enge4-gb,51.88759457,0.84680584,colchester,enge4,gb
4951,4951,319849146498576384,karma by parkway drive is such a tune.,lincoln-engh7-gb,53.23197036,-0.89970673,lincoln,engh7,gb
4952,4952,499766849035198464,UGH,kyoto-22-jp,34.99576,135.747071,kyoto,22,jp
4953,4953,367565880760090624,Ima text her to wake up in the morning cause im sweet like that^.^;-),dallas-tx113-us,32.7677928,-96.6326618,dallas,tx113,us
4954,4954,536512509071474688,http://t.co/euYPyI4vVL,jakarta-04-id,-6.2554680000000005,106.850549,jakarta,04,id
4955,4955,479285055982817280,New L.B. And Mic P track coming very soon. In the meantime peep this one https://t.co/7mYHhRvLhn,florissant-mo189-us,38.68953712,-90.44967565,florissant,mo189,us
4956,4956,567462735282446336,They been gone since Sat. Morning!!,jackson-ms049-us,32.296704,-90.237567,jackson,ms049,us
4957,4957,487330314302529536,Moving on is only part of getting better,cleveland-oh035-us,41.51466881,-81.57866443,cleveland,oh035,us
4958,4958,304467623054295040,Why do I hear a harmonica playing in the hallway?,pittsburgh-pa003-us,39.6384618,-79.95904240000002,pittsburgh,pa003,us
4959,4959,548193394045239296,Seriously I feel like everyone is sick,orlando-fl095-us,28.531617,-81.5323,orlando,fl095,us
4960,4960,568780006702366720,@SincerelyTumblr @MaryCoyle98 everyday,gloucester-enge6-gb,51.905398,-2.306564,gloucester,enge6,gb
4961,4961,480878979449372672,04.04,balikesir-10-tr,39.6544101,27.8474517,balikesir,10,tr
4962,4962,297612842566299648,Whoever thought it was okay to have this much veggie whatevers in the house was wrong,centreville-va059-us,38.80507653,-77.42398672,centreville,va059,us
4963,4963,389502837371469824,The best ice cream sandwich and super cheap. #icecream #diddyriese @ Diddy Riese http://t.co/paaPUMc7T0,los angeles-ca037-us,34.06308996,-118.44697369,los angeles,ca037,us
4964,4964,347448291644014592,I NEEEDDDDDD AAA JOOOOOBBBBBBBBB !!!!! OMGGGG. !!!! UGHHG. IM TIRED OF APPLYING AND NOTHING.  !!,lawrenceville-ga135-us,34.2952096,-83.8552926,lawrenceville,ga135,us
4965,4965,492319082343956480,Living with my bitches #live. #acropolis #parthenon #athena #nike #wisdom #athens #greece… http://t.co/jsVT0Aj7wM,athens-esye31-gr,37.97527,23.732646,athens,esye31,gr
4966,4966,363920997180653568,Can't wait to be off on Wednesday!!!!,vineland-nj011-us,38.74215323,-75.16960925,vineland,nj011,us
4967,4967,433970332501037056,TXT (@ IMSS Clinica 34) [pic]: http://t.co/fGzbHr04ay,la paz-03-mx,24.127195,-110.31579,la paz,03,mx
4968,4968,289352416816668672,"@RawanHani ma back :( I need a new one, ma3ndkesh wahed extra?",alexandria-06-eg,31.21732,29.94468,alexandria,06,eg
4969,4969,434219415463538688,F**K VALENTINE DAY!!!!!!!!,nice-b806-fr,43.7129737,7.272019800000002,nice,b806,fr
4970,4970,572140705369358336,AppleAppleAppleBanana,carolina-031-pr,18.422078,-65.95498,carolina,031,pr
4971,4971,538701499325358080,😔,bangkok-40-th,13.698662,100.531621,bangkok,40,th
4972,4972,519889144357867520,@joshfazzer well done mate! I'm still at this stage! Lazy http://t.co/nBvlwWCguu,wolverhampton-engq3-gb,52.792442,-2.100149,wolverhampton,engq3,gb
4973,4973,425827858829684736,@NinaBeshay stolen from muahhhh✋,anaheim-ca059-us,33.82755637,-117.78064609999998,anaheim,ca059,us
4974,4974,523175632864559104,15:15,rio cuarto-05-ar,-33.127905,-64.349745,rio cuarto,05,ar
4975,4975,361514070786048000,Had a very good day! 😃,plymouth-engk4-gb,50.40888977,-4.10283232,plymouth,engk4,gb
4976,4976,293595571833434112,"I'm at Home Sweet Home, (Muscat) http://t.co/4l2aCiTz",muscat-06-om,23.53453574,58.39647482,muscat,06,om
4977,4977,332518897402134528,Happy Birthday to my cousin @_MYMFLIFE and my nigga @G0_Dj !!! Live it up boys!,providence-ri007-us,41.85921616,-71.43304406,providence,ri007,us
4978,4978,359163540667498496,@Macaroni__13 that red Mercedes 😍😘,dallas-tx113-us,32.64090959,-96.78843369,dallas,tx113,us
4979,4979,301376395853045760,Luiii,groningen-04-nl,53.3875688,6.40278715,groningen,04,nl
4980,4980,407918147069440000,At Cibubur point square — https://t.co/Tfyds20Xoy,bekasi-30-id,-6.374219999999998,106.89878,bekasi,30,id
4981,4981,414038504960950272,"Going back to bed 
If you need me 
Just call Saul.",harlow-enge4-gb,51.72972973,0.40727117,harlow,enge4,gb
4982,4982,418052999106539520,happy new year cantekzzz😊☺️ @TomasMartin41,surabaya-08-id,-7.34199744,112.77213191,surabaya,08,id
4983,4983,535611790671876096,I already built a mini prog park in my back yard. @apow232 http://t.co/UeTVKKzynM,akron-oh153-us,41.086921,-81.248667,akron,oh153,us
4984,4984,511175246901411840,- I Was Too Litt Last Night.,worcester-ma027-us,42.27753,-71.79479599999998,worcester,ma027,us
4985,4985,385365341146071040,"Anak sini mana sih? ""RT @SadegaRully_: Rully anak sinii =))""@windykuswinda: Ini rully siapa? ""Rt @SadegaRully_:",bekasi-30-id,-6.2474,107.02079,bekasi,30,id
4986,4986,384895340002168832,@BlessnNdisguise oh ok cool. And ok you were very tipsy then. I enjoyed myself for the short time I was there tho,dunwoody-ga089-us,33.82690463,-84.18174909999998,dunwoody,ga089,us
4987,4987,328230733091045376,I'm at Eduarda's House http://t.co/EfPtPZvhYp,santa maria-23-br,-29.07190737,-53.85089081,santa maria,23,br
4988,4988,384013340630319104,♚MY KING ♚,amman-16-jo,31.9099134,35.8529542,amman,16,jo
4989,4989,552455091798962176,@ATTCares one store in Plymouth meeting Pa and one store in king of Prussia. Made me run around to best buys to renew.,norristown-pa091-us,40.105205,-75.28289000000002,norristown,pa091,us
4990,4990,555735876672552960,Late night movie with brothers.,banting-00-my,2.76941,101.626952,banting,00,my
4991,4991,381308740143960064,"this is happening right now.
someone tell them to stop. @ Sparky's Pub http://t.co/zKyhvIwfqZ",san antonio-tx029-us,29.44236597,-98.49382123,san antonio,tx029,us
4992,4992,407606988655558656,@neville_park it's like he doesn't even want to help Etobicoke. Oh wait I seem to recall thats been exactly the case.... #TOpoli  #TObudget,toronto-08-ca,43.666308,-79.4837854,toronto,08,ca
4993,4993,364178787354673152,Panther power @ East Village http://t.co/pfGLoh0Aki,manhattan-ny061-us,40.728596,-73.98935999999998,manhattan,ny061,us
4994,4994,667763362550390784,@DjLeSoulSa My weekend special u Mondli no DJ Merlon,pietermaritzburg-02-za,-29.6198566,30.2862216,pietermaritzburg,02,za
4995,4995,540179735582892032,"""sou bi e vcs? #askdirectioner"" sou naty"" sou lua"" sou rai""sou manu",fortaleza-06-br,-3.74968,-38.474292,fortaleza,06,br
4996,4996,409974211994976256,@richardmorrisuk Didn't catch this bit.,slough-engm1-gb,51.45496136,-0.43757336,slough,engm1,gb
4997,4997,373276845430800384,#LiamJamesPayneSmith I love you ! @Real_Liam_Payne @onedirection,punto fijo-11-ve,11.7116348,-70.19847270000001,punto fijo,11,ve
4998,4998,494425377671217152,@bruno_alves_23  bom dia,coimbra-07-pt,40.216328,-8.435467,coimbra,07,pt
4999,4999,576392450505187328,"mohn: ""i'm an 80/20 kind of guy."" if it's good enough, launch and fix it later",houston-tx201-us,29.726641,-95.338112,houston,tx201,us
5000,5000,535154716167401472,@emmnickel EXCUSE ME,south bel air-md025-us,40.048483,-76.3075,south bel air,md025,us
5001,5001,338319707801272320,"I'm at jazzyra's Palace (Cimahi, indonesia) http://t.co/EoyS5HIvRp",bandung-30-id,-6.8941953,107.5564326,bandung,30,id
5002,5002,509141579966066688,At Smp 6 Makassar — https://t.co/bazS7pvmxQ,makassar-38-id,-5.13312,119.40923,makassar,38,id
5003,5003,569657744623415296,I'm in such need of another day off tomorrow,detroit-mi163-us,42.340111,-83.32268,detroit,mi163,us
5004,5004,291756445135949824,@MarloJade why,the woodlands-tx339-us,30.4199149,-95.63224416,the woodlands,tx339,us
5005,5005,430418113344323584,@Jewelxo what do I need to do to get a Twitter Fan sign from the best female Gamer,wesley chapel-fl101-us,28.24944944,-82.30374338,wesley chapel,fl101,us
5006,5006,500625477665435648,Hujan,alor setar-02-my,6.243532,100.395793,alor setar,02,my
5007,5007,501617547980963840,@JustBeannn is addicted to her phone. No wonder she doesn't have a boyfriend,anaheim-ca059-us,33.811224,-117.996093,anaheim,ca059,us
5008,5008,569586726756167680,School Start Back Tomorrow And I Really Didn't Do Anything This Break 😒,warren-mi099-us,42.429176,-83.153223,warren,mi099,us
5009,5009,313208921772945408,eaiii,porto alegre-23-br,-30.0689723,-51.0877394,porto alegre,23,br
5010,5010,358839589428936704,"Things you should never do after a breakup: 1. Listen to love songs. 2. Read old messages 3. Read their statuses, tweets or updates.",pretoria-06tsh-za,-25.75673,28.2049,pretoria,06tsh,za
5011,5011,400055337010864128,@keysyCamila1 porq no me gusta tu actitud toda grocera,barranquilla-04-co,10.9248422,-74.7979247,barranquilla,04,co
5012,5012,392845894795935744,Iwas Listening To Travis Scott Mixtape Just Chillin &amp; Talkin Bout Ma Brother ...#RipAlgia I Love You Big Bro,fort wayne-in003-us,41.066997,-85.1217205,fort wayne,in003,us
5013,5013,546844576972288000,Really really really hoping that tomorrow goes by fast so we can be on break 🙏🙏🙏,toms river-nj029-us,39.925438,-74.149694,toms river,nj029,us
5014,5014,537451928364781568,I'm just really stressed out about life,portland-me005-us,43.351529,-70.61371899999997,portland,me005,us
5015,5015,320006546304159744,Watching Planetshakers's Concert 2012 on Youtube!,guangzhou-30-cn,23.1547967,113.3259375,guangzhou,30,cn
5016,5016,374882840086708224,And dont tell me you're sorry coz you're not .,bandarlampung-15-id,-5.40907196,105.26754094,bandarlampung,15,id
5017,5017,480735392036319232,@alves_jal tmj,rio de janeiro-21-br,-22.7732706,-43.3115364,rio de janeiro,21,br
5018,5018,288714236367093760,SnapChat me ; ihyamber 📷,los angeles-ca037-us,34.17348455,-118.4202082,los angeles,ca037,us
5019,5019,433656564876996608,@megdowthwaite laurenlt15 be there or be circle! Please tell me @FiDowthwaite has it too?!,ann arbor-mi161-us,42.26948659,-83.74339203,ann arbor,mi161,us
5020,5020,368002507869802496,Developing my green thumb ☺👍🌱,atlanta-ga121-us,33.84944217,-84.37694702,atlanta,ga121,us
5021,5021,505257964954202112,J'ai grave bronzer,argenteuil-a895-fr,48.901146,2.1442240000000004,argenteuil,a895,fr
5022,5022,425136226652262400,Pasien paling kooperatif hahhhha 😂 (with Titin at Bagian Periodontologi RSGM Kandea) [pic] — https://t.co/WooXsRMQ8z,makassar-38-id,-5.13015,119.4232,makassar,38,id
5023,5023,425844292217618432,@lindsanoodle it's okay boo &lt;3 &lt;3,rochester-mn109-us,44.03351834,-92.50010399,rochester,mn109,us
5024,5024,520171215474798592,This is it! I will miss you but I'll see you more often than this. 😊😉☺️😍 #love #patutti @ Zuellig… http://t.co/KDbY3fXJx4,makati city-ncrk4-ph,14.558056,121.026412,makati city,ncrk4,ph
5025,5025,531068763819343872,“@LouisVuitton: The #CelebratingMonogram Portait Studio with Patrick Demarchelier is #LVlive: http://t.co/kPo5QDUkPB http://t.co/vgTi9o7p0X”,dubai-03-ae,25.186984,55.279033,dubai,03,ae
5026,5026,480243421173395456,"The letter to the editor, The Australian wouldn’t run. http://t.co/7aMClzTj4Y",melbourne-07-au,-37.87222067,144.98341731,melbourne,07,au
5027,5027,302570694338830336,@_millzz @gabe_bryant @_kittykatz i gotcho girl.,bakersfield-ca029-us,35.3589757,-119.04162838,bakersfield,ca029,us
5028,5028,552654883611213824,I’m entering to win a daily prize during Fifth Harmony Fanuary! #5HFanuaryDay6 @FifthHarmony 💥💥💥💥💥 FOLLOW ME? x19,natal-22-br,-5.825293,-35.200685,natal,22,br
5029,5029,338058822230892544,. @wilfred_opstal have you been hanging with BFF Bradley Cooper this week? #showbiz,city of london-enggla-gb,51.53403827,-0.22351694,city of london,enggla,gb
5030,5030,346964365431418880,"“@relatabIe: Top 10 things men understand about women: 
1.
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10.”",city of london-enggla-gb,51.49909853,-0.08079284,city of london,enggla,gb
5031,5031,315893762494701568,Cristiano Ronaldo refused to exchange his jersey w anyone from Israel during a soccer game w Portugal.big statement! http://t.co/RtnUCLKXDr,troy-mi125-us,42.65299583,-83.17672418,troy,mi125,us
5032,5032,524203946441584640,start over! (with @RIANISARI46 at @kedekopikami) — https://t.co/6VFckaxuOs,medan-26-id,3.58335,98.64289,medan,26,id
5033,5033,664446838364381184,https://t.co/NrX6M97OcD,riobamba-06-ec,-1.6672306,-78.6471751,riobamba,06,ec
5034,5034,334372570117832704,"@andrew4mk - you focus on Westminster, I focus on #miltonkeynes.",milton keynes-engi6-gb,52.07875509,-0.70697787,milton keynes,engi6,gb
5035,5035,501398320057561088,Maybe it's not that bad if things have changed a bit. Maybe I am the only one that even notices.,phoenix-az013-us,33.777434,-112.116206,phoenix,az013,us
5036,5036,393021204115648512,"With Arie, Bob, and 2 others at Wajir Seafood — https://t.co/I6LwVjgq4c",medan-26-id,3.58333,98.68025,medan,26,id
5037,5037,416253256809984000,Goodnight ♥ (at Devi's Room) [pic] — https://t.co/rUMJUwESFH,banjarmasin-12-id,-3.32876,114.63238,banjarmasin,12,id
5038,5038,357487861722923008,@TripleM_NRL any truth that the streaker tonight was the same guy from 2011 semi... Tigers v warriors?,sydney-02-au,-33.943495899999995,151.197776,sydney,02,au
5039,5039,489916324790149120,@oddgnarlytrill iight watch,edison-nj023-us,40.378929,-74.520763,edison,nj023,us
5040,5040,294641794933731328,You got me crystalized - The XX live  #dream #thexx #live #concert #newyork #crystali @ Hammerstein Ballroom http://t.co/Eoo89NED,manhattan-ny061-us,40.75283392,-73.99431733,manhattan,ny061,us
